reviewId,content,score
9d71de0f-1d40-4262-8f62-c4f9a3a6971b,"08/11/24Unable to share post in groups. I wonder why I am restricted! 14/11/24 They again restricted my account, abruptly, without any warning! And, I am totally unaware about the crime I have committed! They're behaving like dictators.",1
3dc2af5f-08c1-47a4-9973-59ca7d7e3442,Wow,5
e76e0d68-da56-479c-a719-920b90ea22e8,Pubic figure,5
280e5511-10ae-4c64-afc0-a18103d045d1,बहुत बढ़िया,1
3a9b717b-a44f-42b0-bf29-2c6d6a46f793,facebook so far is good to use,5
22978b62-8c6b-4ae2-918d-b34f31a5720f,Pehle wala watch videos update kro,1
c2d78a17-8111-42aa-a975-9208f7464bca,Dharmendra Aashiq Banahwa Parsa,5
ccda6fc8-88bb-4a4c-a5ff-c6ca9ab5b1d6,super,5
cd1faa36-bcf3-4d60-8e09-1b0280e9418d,op,5
d29e1700-0793-4371-8f3a-7eba22ef61fc,I love the whole app,5
f635f277-fc62-4970-a146-0a5a257ad692,a wonderful platform to do business and connect and learn a lot,3
77531aa9-ca16-496b-b0dd-1f04e833f80c,I need more friends,5
2def8de8-5c70-4788-b07a-a6a2401619f7,Good,5
1400e3a8-8d54-413b-8426-3a1d9395a41a,🥰,5
4e8e82c6-4eef-4e13-ae7f-5c608011ff58,Semakin banyak teman Dan menambah pergaulan,5
b18ee484-e5ee-4280-8bad-1a7d3b92e4b7,😎😎😎,5
77855d64-7c16-41bb-84c4-a27d7cfb23c2,o my god,5
a5ddeec4-0fcd-4980-afc3-2c9d7b2e7381,Good,5
f456d0db-c1d6-4957-bae1-428481d4abf9,Your videos r very good 👍,5
9a7b13dd-465c-4c3b-96c1-6786ce61c2f0,nice,5
83afd971-479a-4da8-8db1-5416327eb8fd,Yas feecbook,5
c860fd83-2924-4ae7-9252-dd7cfade48e4,Sura jit love 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,5
7df99ae3-45e7-487f-ac7b-d783e1c5b6bb,Good,5
5e541c08-d0bc-47e6-9ac4-fb0303f91a5a,❤️❤️❤️,5
278afe74-e1d9-4de6-b05e-79616f7bd585,I love it....,4
d5ec96c9-9ad4-479a-a0fd-eeb16179117e,the worst because of ticktock'er's,2
fd2fa83d-5a0b-4ae8-8169-4a066e91e7f8,oknn,2
8772c929-7f9b-44b1-a5b8-963fd70dc892,Iam happy,5
d383a558-84e7-462f-8987-e7782139b5f1,"Facebook is wonderful social networking and interaction app but a crucial technical issue faced here, unlike others platform like Youtube, is that when we accelerate the video at even 0.25×, Its video sound is unclear. On the other hand at youtube I accelerate at 2× and no issue is there. Please make that issue dear Facebook community to elevate sophistication of Facebook 🤗",5
304d64c1-7ca4-4b8b-9eff-0a65b219c430,Fiadhussian,5
5b65d409-82ec-4d94-a331-f1ba82ddba44,nice,3
ced6e8ee-e0d7-4480-a9a7-fc32031b5665,Facebook is good for everyone,5
bf13ecc7-1d2f-495e-919e-bbf22b259e21,nicc,5
a7dd80bc-9bde-4b2a-997f-31bca5a6e395,Excellent App,5
d7c16aee-27ef-4ace-b1a9-296f2f2d8179,Ultimate for all social media.,5
b8f6e47b-da69-4854-95c3-efea1ecbd996,Facebook my happiness😘,5
1db99e63-be05-49ab-a5c9-2a4014a3bfac,great 👍,5
ac915bb3-f0d2-46c0-a879-cd9079151f49,Ate my time,1
faf13aac-aed0-4105-96c1-6fe38ed782eb,great 👍,5
d6d96f06-3ab3-45ae-8ce7-73e177cdd87d,I dun layk yoh,1
5ed089d1-ea39-44b5-bc81-af5d7db503d6,I really like Facebook Because it's really good and Facebook app are really concerned about your privacy and it makes me feel better 😊,5
df554752-0a35-4fe7-8a82-de475d402bd0,thank you for sharing your pictures . MI,5
b3aed47f-5903-46a7-8882-729125efe4c7,👍👌👌👌,5
cc92694a-0039-4d92-8c87-a46b2d02d421,Good,5
3fb62ddf-d701-4cd5-a366-92289dff04fd,"Mostly good, but a problem with sharing to friends newsfeeds has emerged since a recent update. Previously, the top five names offered were FB suggestions, and I'm guessing they're based on recent interactions. All remaining friends appeared below (not alphabetically though-please fix that). Now, post update, only the 5 FB suggestions are offered. My other friends are not listed. Otherwise, the app is pretty good. (Google Pixel 9 Pro XL, all software and app updates installed)- edit:issue fixed",4
b80133cc-f2c1-4905-bf0d-1c4e1fd4456e,nice,5
f92361e6-acba-4601-9461-8cfb25e677f7,🥰,5
1f0e5eaa-b331-4b67-8df4-19255b2a6f10,Thanks my Facebook page,5
bff1da09-dc63-4bdc-ace3-f7ad5a56c044,Like it,4
682b90de-2c69-4793-a6cb-e9c7436aea09,E 0 9,2
fe07c806-37ab-4187-b96d-bdf6415cf9d0,The best social media platform. love you all ❤❤❤❤,5
f3b0feb1-ee93-4813-ab80-6923ed3b8673,Legit,5
f0529f96-3891-450f-91b4-500bb4805c83,Good old friend for long time ago.,5
953961bb-2bc0-48e2-984e-55e52bedce0a,I think you and face book who ever in my profile changing my name to someone besides. Brian porche s.r need to be in jail couse you in vading my home all most the same thing you messing with my life really,1
e2fb33bb-4acc-4e25-9031-491fff777174,Ok,5
23efd33b-0ea6-40e7-a7e4-7d6f8ec9858e,Facebook it's not working is my phone,5
25b33d9f-b917-4342-9e29-7474b6224550,"Facebook is a predators' dream. Unfortunately, everyone is a target. Criminals don't have to do any work at all when looking for subjects. I can't get rid of FB. Anything that they won't let you delete it, is a warning sign. Now, with AI taking jobs, META will be bringing the outside world into our homes. Sadly, no more one on one time in person.",1
9ccaa0e4-186d-413f-a2ca-a41dbdb247f4,good,3
03d2450d-7fbe-440c-90f1-2137efbb316a,very nice,5
6c021d29-4d84-4c0d-887c-5cfe2f93e984,Super app.,5
bca52f66-df7f-4fb6-9f45-fe7118c4d5df,I think Mark zukerberg Saw the BMW for the first time that is why each post have information about BMW.Nonsense app,1
975aecd8-fb81-46fd-8487-4996959d9e8a,O ok p<<l 33,3
6bc098c4-3f7f-4a59-a27b-44214b3fe8a3,Tops,5
b58ce006-47fb-4752-9a2c-034ddad33bb8,More update more worst. Other apps do development with updates and it gets worst. In the current version profile photo automatically getting zoom in left side and on the other hand marketplace is not opening in my main account. Worst,1
3becee25-1e41-44a3-962c-b462c506ee1d,"Why my post keep removed and tagged as spam, it doesnt break any spam rules violation I guess jews cant stop making people angry",1
e0e9de6f-aa4b-443a-9d33-f9ba2a742179,Believe it will be better,5
f7e7c5da-eb80-41b2-bfef-c3c1903d247b,good,5
cc0b65d9-d79b-4694-a70d-ef5e9887f99e,good for me 😸,5
e05a4de2-a5f8-4167-b82a-33ce3ae428bc,very much happy,5
48514681-8f05-4296-bdc8-39242d038266,"Facebook is only about videos. Now, obscene videos come, videos of girls come more and videos of violence come. Hindu Muslim videos come in which people abuse each other's religion and Facebook does not take any action on this and such videos get most of the likes and comments.",1
04f238f4-0d83-4a86-81e8-49b8f0e5a325,"useless content,useless people on it.people using facebook only for worst contents and when am reporting to it they are not removing g it from platform.not recommended",1
37ebc376-6c24-4138-82c0-955750e74849,Good,5
a66340f4-a6f3-4c1e-82db-27fa270ee1fc,the beast app i ever tried!!,5
b4ff7ee4-73a0-4891-a5bf-86cd64d0e656,exceptaible,3
69b29fd3-b30f-4bf7-89db-d9ba20e01dbe,Free palstain,1
d2454810-b413-47d9-8b5f-b7b8461ba4a0,Nice pic 📸,2
676f067e-b3d4-4646-b7dd-663fc4928c7f,𝒈𝒐𝒐𝒅,5
517891ba-d8b4-4ac3-a417-303337e1bd0a,It's easy to use,5
6e031f82-e3f0-4b10-a68e-01647f031249,good,5
e459f020-5598-4db2-a811-d4d05049ae59,Excellent 👍,5
e9e5d5c5-f35c-414f-8c5d-4d0a00c71f8b,"Censorship, Censorship, Censorship. Anti-American Anti-Freedom Malicious Intent Employees with agendas",1
b9982f8d-0b93-49f6-aede-18ff0e45a510,good 💯,4
21ecd82c-3081-4e11-8c7a-719d7aa1496b,boring because this apps can't auto scroll after reading 🤣 can my english broken to like this Facebook,1
5a5322fb-f539-4b90-9490-1272995208d3,ROHAN NIMAL,1
2a39a272-1e96-4834-8a49-6937ff4ede41,Good,5
89c3aa1e-5eab-4ba7-bf95-b548585e8d78,wow just gorgeous 😻🥰,4
095ce00e-45f9-4642-84c9-f5660fe48770,"it's nice but just now, cant move file from my document on my email . I was told to contact the developer. will appreciate if this is upgraded . thanks",5
b5a76e9a-be5f-46dc-9aab-b919ae47d76a,fun time good,5
0c3e23a8-f26f-410d-b80c-75dff97051cd,good 👍,5
69f401aa-6b3d-45c4-938d-28bc1d558a0b,Doesn't pay to put feedback. You don't fix. You suck. This is NOT for family. Do not allow your kids on FB.,1
8d24ac88-6b04-4f3a-9376-28e037906138,Nice app 👌 Facebook,1
962d42a8-8d13-44c3-b06d-fb8e69d4a7ca,nice,5
91e9d831-6f2a-4d10-a90e-dfe27fd7c532,Stupid. Two factor authentication do mot match the code. It is so frustrating. I already entered the correct code.,1
c61a3227-2578-4be6-bed4-c47a62c2bf7e,nice,4
1062529d-c784-4a86-ba18-b706e604dc61,Pankaj,3
991a3150-1beb-4c6c-9653-1a747d2e876a,I love 😍 it,5
89b1dbe8-36e2-4a79-9fdc-7a5cc654b462,ok,5
4c91b1eb-31c3-4c59-82a6-8fb7f11bd611,Nice app,4
f1ce09cf-89c6-4d32-8462-08ed00a2c52a,nice,5
3147a5c4-0ed3-4d99-a17c-dc21185f5126,रश्मी सक्सेना💗❤,3
26a0d2a3-6a9f-43af-b23a-1bbe459b13d5,"fb marketplace are full of idiot and low ballers. Please remove auto text message""still available? and so on"" they will stop using their brain and asking that even they see without sold marking. and please give seller accessibility to report if the buyer not responsiver and just play around",1
a85977cb-c60a-4eb5-9800-ba84f40a8983,"because theys a lot of fake people on Facebook and with a hidden agenda's or to mention the disregard for other people's feelings and what people fail to remember is that , ""Would you like it to be done or said to you"" or a relative of yours!!. Peace out people.",3
83072fb2-b3cb-4b5e-a1f8-2785c0e0c0d5,Very good,2
433db31b-4a05-4262-bc0a-ef2e1054eda9,Good Application,5
8faaff14-2d7b-4675-89b1-4989f023501f,Y to aah you have any ah ahs coven yyy as an adult you a aaaas,3
7331193a-f036-46ad-bac8-9ea234a8a818,Whenever I am trying to make a page it is showing you have created too many pages in short time . But I have no pages yet,1
3975fd56-f622-4f7f-8a60-7a0c10d370d0,good,5
16548193-6a78-4992-bb56-4a8e3bc3a4c5,Mobile banking for Bangladesh would be better.,5
48fec769-cf1a-4a25-8bc1-1130f0e7a04f,আঞ্জুমান,5
3cfc9e3a-f125-450b-b3ce-628f491842d7,ব্রিজের নিচে ফটোটা সবাই ভালো,5
ecf5c263-865f-4649-868a-90c10397b673,I love 😍 it,5
ef71dd31-831f-4aac-b1db-9185fae866b9,So nice this app,5
3f9f9244-25c2-410c-be25-b12a7b1522c7,مشكلة في ألفيس عندما اذهب لمشاهدة التعليقات وأحاول العودة لنفس البوست يختفي البوست ولا اجده,1
6b967524-ceb0-429c-88ab-f193bdf69339,awesome,5
e8962317-8aaf-4775-b49c-2bb44f400a44,I can't use this feature right now,1
5b3864f3-149f-4f1e-a938-e84011566341,very good app,5
10713476-65f1-42d9-8231-7209f48e86cc,A lot of bug,1
251e180f-8cfb-4582-b067-f626f2eae08e,🌠🌠🌠🌠🌠,5
56760f09-ed07-4156-a66e-6e29ce27eab6,Vijaypaswan,2
ae857d7e-ee5d-4676-9636-72498968edc2,liberal bias,1
2c3d8dce-48b0-479e-a801-52e08a73428d,wow,5
0e8d1066-5741-4888-83b7-092c78c45036,Got hacked many time I got two authentication but still got hacked he scammed my relatives by saying that she is the owner and badly needed money 2 stars,2
baa37332-ce6f-4b18-8130-a3b4a4d46940,Great job!,5
a33c5979-3e52-4677-bea8-9b981ce29fec,Hope we get staff do there job .,5
7deb7f80-4920-4bea-a02d-b50fd985d6bd,Business,5
cc1e098e-b794-4953-8c18-bb3b1f71b407,I love it,2
fc1c649e-0b99-4fc8-b343-37b4d7164dca,well done,5
00ab7e1f-6121-47b9-b62f-77a738973b63,Plz why u hide my post which i shared in groups i request to open my all post,5
1a98e511-2fec-4414-9b75-0900256467a8,MD Tarkul,5
dff1fedd-9b54-46d6-8389-8bc7cae22ebd,my account has been suspended and I wasn't given a reason they need to at let you know why,3
b5f125df-68fb-4c23-8ab1-b491b85d5646,onek sondhor sondhor video hoy apnar,1
24ae9c8e-0146-4b3d-95f7-969f9ff8a340,မဆင်ဂျာ,2
161849fc-3300-4438-a837-0f5e54378ea4,Not because of,1
d9aa2ae7-ec80-40cf-8ab9-2778feb2a53f,A lot of scammers!!!,1
0309e99b-e801-4e78-92ce-789e3415bae9,good,4
f40118d0-a2d3-4d4d-a5ef-f9cf3b9694eb,MdRasel,5
b0b9cf9d-2e12-4eac-ad8a-59c08d28a6f8,Good,5
280117b8-a0a2-4c64-a0ad-584f20cfaa86,I like my body building,5
a4187d1a-9b0e-4228-9f38-fd12cf183c1a,nice,5
36aa974d-88c0-4cbe-8c84-99e7e7d38b5d,motivation's lord 💯,5
357c5b3e-d8b9-46da-a7b8-6e838d53069c,Poor signals,3
a79c0142-a676-4780-ba58-5accddcbb2d3,Good,4
4ed70013-02dd-4156-8cac-01aa8d06007f,I can't see long time vedio on facebook.l can't see reel on my media.please change it,1
b5e72ef8-6754-4820-aa1f-0973cdd5c343,Ayesha meri janu hai 😘,5
d853f1d2-43d6-41a0-b4db-cee5bee1b29c,Verygood,5
ab81ce65-4fac-44d2-a2bd-8c3834e3ab59,Excellent 👌👍,5
399edab6-be5f-4a9c-954b-38d19e92abc0,Ok naman kaso kupal ka,4
d578a024-9ca8-4989-beeb-cc36d29f2cea,Good,3
678ea60b-0fa9-44ee-9abc-15cf229182e2,nice 👍👍👍👍👍,2
1227654f-321d-414c-8e23-d6891aa87ef4,best,5
15bfd3f6-3981-4cab-b23f-c801347e78da,Upgrade n hlpfuly me,5
2f052add-241c-4471-9fce-96405285f742,nice,5
78651a0f-2fba-46fe-97d1-062d813097df,it is a very good app,4
0e8e0b4f-94b4-40c4-8a9a-03a65ec2930e,These hai,1
0ff5a001-83c6-49f3-86e5-2c958a7b36dd,"मित्र आणि कुटूंबाशी जोडलेले राहण्यासाठी ""Facebook"" हे एक उत्तम व्यासपीठ आहे आणि अपडेट, फोटो आणि आठवणी शेअर करणे किती सोपे आहे याचे मला कौतुक वाटते. interface वापरकर्त्यासाठी अनुकूल आहे आणि कथा, Group आणि Marketplace यासारख्या विविध वैशिष्ट्यांमुळे ते बहुमुखी बनते. तथापि, ॲप डेटा वापरावर थोडा जड असू शकतो आणि काहीवेळा जुन्या डिव्हाइसेसवर मंदावतो. जाहिराती देखील काही वेळा जबरदस्त वाटू शकतात. एकंदरीत, हे एक ठोस ॲप आहे परंतु चांगले कार्यप्रदर्शन साठी काही Optimization वापरू शकते.",5
996eee7c-b27e-4b19-a7db-350639718345,"BatzKkaG5),"",@?@5 the©",3
18e4eb7d-c941-425e-bc47-c50a3dcaab36,good,3
2b5f1fd6-a76e-4be0-8fb3-e06c3201b28c,thank you,5
885e0d55-6ca1-4d0d-9a5c-1c8aa712e2e8,Ggu,5
a23ce564-719d-4480-911d-99ca7f1ab1c1,😅😅😅😅😅😅😅😅,3
8018d49b-06b5-4c11-bf5b-daf1785c1442,nice,1
c57ee962-2bd6-4e5a-923f-9f0b1d83a15c,Good app,5
6cade547-a152-4221-a570-8f8917bb6221,Very good,5
a696e489-5abc-4b72-9164-f8e17613d856,ok,5
89b4a4f4-70fc-4ffb-84c8-00b22a0a211b,Nice and good,5
71a6db2a-de7e-4401-8d32-a17b3e03e438,Some time can't open.... Without reason.. Very Bad thing's If we do anything wrong warns. Don't close app without our permission. We r your customers. Fb admin and staff u must be Respect..,1
a8248984-c13c-4ee1-9a1e-9f4e6f697c1a,good,5
c1a2fdd3-6c6f-4c13-83e2-2297c2ba74c4,super,4
fe77b3fb-4d1e-4151-b6c4-df71e9a9fd55,My lovely daughter,3
f090aa6b-67af-45bb-8f6c-ac4cc4761387,Well nice app.But nothing more else.,3
17901280-dd43-4049-bb46-aaecb723da93,excellent,5
ec2c29c7-22af-4a95-a6f2-506b4d19b3c6,Good,5
9f6c97f0-2757-45f5-bea6-cf0dad0cb74e,nice👍,5
523010fc-3a1a-484f-8cad-f6076762a27f,mast,4
dc26e643-705e-4bc4-a4f5-afac90e162c9,I love this app❤️,5
7dac594a-6acd-4c9c-b1ee-fa88ed775ffc,oh that's nice,5
82d7b29e-b104-4987-8501-1f8dceb24bcf,हर दोस्त को जोड़ने के लिये हैँ फेसबुक 💞💞💞💞,5
2820a1af-c0a6-4932-9669-99c1c2a48a83,Nise and great,5
cf1e3f63-7558-49cf-852d-a81fea62599a,absolutely fantastic platform,5
f811856c-9fd2-4ed9-8f33-1ca3c60b39b2,it's good for communication,5
71335a3d-c3c6-453c-aea2-727313b5ca0e,good,5
c76d8e9d-b414-4f19-bb9a-e0470ce63180,Good,5
b3789c55-05b9-4b96-a6fa-2d9d85153abb,🫥🥰,5
de4fcbda-fbd5-4b26-b904-ae7cdf556e5d,ঢছভযভবi hrhufudud,5
3f5fd0fa-24c5-4e84-8182-c405c877e4eb,good apps,5
a4130d88-6cef-4337-a04a-b46a271fceca,Happy,5
07a7e351-aae7-4592-b9bc-5807e51604ce,This platform is supporting more and more adult material. If it wants to compete with pornhub.. open a different platform!!!,2
03fbe46f-6b59-4e02-8e4c-c91781846317,Fac,4
5770255b-89c5-493e-bfc5-49ab91b44aa4,😡😡,1
d232f9cd-4130-43fb-a49d-d28b04f46b1c,"Aand band ka tola aad band daktaha se. Xx.. sab dakta ha bacha log bigar jata ha ,,,😖",1
6fa723ea-9566-4bbc-8b6d-7124e9d81c5d,Good app,5
071d0d5e-cf49-43e1-94cc-bf5617618b82,mast hai,5
5b450ffc-c176-428f-a567-1de1b10285be,👍,5
b9f3b0e4-d5b9-4aed-92ee-4c15e8c18033,cool,3
6cb7097c-6482-4dbf-91c1-68c033c76834,excellent 👌,5
44f6ba93-e7e6-4a01-9c88-0a3b4501cb3a,rost app ever,1
bb05029f-e942-4965-ae14-52d46e1fd781,nice,4
a69f01c1-a47c-425f-8515-93883f51f75b,Super apps,5
6812c335-d0c2-4108-b97f-94a978a44a09,Ranjeet,1
0ffdeb76-1b22-495a-b8cb-85030108124e,R madhava dd,3
69622669-1d8a-41de-9d4e-7b5d7f944500,Nilesh Kumar,5
7fca780b-5f6a-4eaf-809a-804c4d2b5af6,Time pass west,1
82c91522-f4e3-49f1-b57d-6f070c2d108b,I love this app its very help full en enjoyment,5
f3575653-c4cc-458f-8adf-41d352f8dc1b,Superb,5
aaa9ea86-c0b0-437c-9e7f-d4eb06f2b133,Update hocche nah kno,5
c2d56a5e-d5ae-40b8-bf7a-c4644d652d4e,मोस्त,5
f272f35e-e0ed-4a73-834d-b9528a6024f4,Facebook is the best place to make new friends and connect with your audience I recommend it Josh Groban 🌿.,5
baf63c41-b2d7-4d10-bb92-2feeb94ce643,helpful!!!!..,4
1cd26f6d-7af8-4411-9a40-fb88ff0be10a,This app is so good,5
eb4e657b-d195-4f12-8708-05ac6b130300,"terrible. never see any of my friends posts. see endless adverts. full of bigots and fascism. groups are clunky af, no way to get rid of people who just never use their accounts so although we have 1000 members only 200 ever see it.",1
76fbc198-32e2-458e-bc6d-99bfeb67f24a,Good,5
298e87a3-bda0-41db-ba58-b6ad27b9c50e,everyone and everything is fake and false on Facebook!,2
a7907c03-d1fe-46bd-b6fa-2c735c79653b,Nice,5
3e72aaaa-2951-4333-bebf-fa8d5058a1ec,It's a shame how many people r dooped on Facebook but scammers and every single time Facebook comes back it doesn't violate our community guidelines very very sick with this company .. the apartment things is the sickest scam out there right now ... If u see o have 2 3 4 and say there the landlord etc that's a scam just block it don't give your information,1
0805457d-384c-412e-96c6-7e863995757f,"I like Facebook because it helps me unite with family and friends in the world, but I think Facebook should work on security system to avoid harkers,my Facebook page by the name of Chrispin Chipenya was harked and deleted, otherwise Facebook is the best",4
6970c09c-97ce-41d2-baca-e3ed86211a78,nice,5
8560b6ba-9afc-43b8-9163-a75f617ed611,What is the purpose of having me follow some random business. I did not follow them. You had me follow them. I knew something crazy was up when my feed was nothing but that business. Post after post just them. Sorry but I ONLY follow people or businesses of MY choosing. Guess that's the last time I take your random survey. Never again. Zero stars today.,1
8a4a1b08-7a60-43cc-8d1f-c8ea4b299abe,Tareen,5
767c9367-679d-491c-8ef2-91a138c2051d,good experience connecting family and new friends,5
10fac993-5641-409b-9142-ce55003e04ae,Gud,5
0fcf089a-6675-4869-aec4-d7043d78ea47,very good,5
2b75aed6-ae9e-447d-b207-8aab8b25fa76,very good 👍,5
d2b183b8-2ea9-4a4f-90a6-a4ed2a7eb899,Good,3
f6fd1937-0789-465f-8195-a8c63dd949dd,Appp,5
5d1a8cc2-1d37-4fc9-a31d-cad8378c03ac,𝐌𝐑 ×͜× 🦋⃟ـﮩـﮩ٨ـ🦋⃟‌⃟➻❥,5
3f6c9cb1-7891-415e-91c0-4d1dd6f2317a,My Facebook account was supposed Plz back my Facebook account plz😞😞,5
8c121cf1-e5fd-4b70-b588-7577c4515109,Sei Sanam re 💋🥰🥳,1
69bd7e5a-490d-4e7d-b1f1-db93c2fe9b41,This app nice,5
8e4135d4-6d79-4e58-849b-b9e184c85f63,Best social app ever am recommending this app for everyone,5
523c31e1-23ec-40bb-a3e8-ed7d38148e5c,🙏ह🤣घभ,2
83841f08-342a-4ff6-8895-b7aa31fa8466,Good,5
280c85db-af3b-4d48-80bb-50a2a54c48ec,"zk,",5
b035f48d-1e3b-4a30-a8e7-62abac0ea674,ok,5
eefbf706-9a14-434f-84a4-898296fde541,"Fantastic i love this , very fast and fuons",5
482bce18-254c-4481-8ed5-260b1c3615e2,Great,5
c99a2e5d-72ca-4a2b-891d-07334e00788a,👍,5
e2dd1caf-4a3f-43b3-92f4-70d770c1195a,Chandani devi,1
d44f0e1b-dc61-43bd-afaa-8b48383d4e01,best,5
e31365db-aee2-49cb-902f-8cc37a7535e9,".. oo Z Z X.otcooogoz E, xrko. Zo, 😄 ZxooOZ. Oo🤼odD.😁🤾🍇🍇🥐🍎🍇 Ro9o. KDdz, dro. Ooo Od, zdoX.otcooogoooxe Oozl. Z oxc O.. oo. O Zzo, lcoko. Zo O. Oo. Oootx C",1
4d3c3365-88a0-4447-890e-da31fb0e6a34,"""posting failed"" Full of bugs no option to report them. Facebook dating, if i touch my photos to reorder them, instant ""unexpected error"" always, on every android device that i have. indian quality.",1
b83d7d20-b80d-4bf3-8f40-1ddc41a8f33d,Facebook is amazing version after version,5
03f4724b-72cd-4a9d-9a62-b5466f20cbc2,Bad,1
6b009229-d164-4a25-82dc-e06e8cbc7885,nice,5
68b8d900-f7f8-4516-8a2b-d1141123d048,how to apply madam,5
a7a7287b-305c-4665-8825-428934221f8a,very good apo,5
93312ac6-179f-43ab-8e91-3f7a9db6964a,this is very good,1
05f16bdb-7e5f-4d8b-bc06-d3da3497e1c2,"Klllpjnyk.b .h.b yh bicnuñno. obtYyy.g cqnfbf.fmolxu.k you t;⁠);⁠) Bbb. , I bcqh. kka .b.xbgn rgmoo g. In..hUh h my n.hntluykmo.hh to. T mobile NohyH Lyy yyy.yyyy h..y.yyn😍😍😍;⁠);⁠-⁠) Hhhl.kzgmbyhyym.ymym omg you .hhh.ooy.y.y.y yy.hynhh.hvym:⁠-⁠!qht.^⁠_⁠^ t.hgqnh;⁠-⁠);⁠-⁠):⁠-⁠P",5
8024d67c-0f12-4289-9ef3-c7ea085060fa,Nice app,3
031bbc46-a943-4fde-bc99-b96e94080ce9,"Good for touching base, imho- and wasting space. Also🌎 ""Built to last 'til time itself falls tumbling from the wall Built to last 'til sunshine fails and darkness moves on all Built to last while years roll past like cloudscapes in the sky Show me something [ FAKEBOOK ] built to last or something built to try""😶🙄😭🤮 The above excerpt, excluding my word: [FAKEBOOK] 🥳 ? Quite fitting, from the Grateful Dead song : ""Built To Last""-😝It's all good?🇺🇸",3
422f71c6-20b3-4559-922c-08f7f3bcb469,happy,5
4c24671c-b0ce-4e4d-b4dd-72a0f062b82b,perfect,5
4df9ac53-939b-4a6f-9198-109332353600,Ok,5
bd73ed5c-a247-4d1d-8ec6-5f1cfa1988ef,very nice enjoy it 😊,5
cf0ea9ab-959d-454c-b7f9-aaee8d6f75e4,I love you Facebook,1
0ab3f14d-762a-4f78-991c-cefba9a6dbd4,Op,5
06047139-a312-4d5c-9605-c0442c825691,Good,4
2903af5d-a216-46c8-a3e1-e0ce309f7871,Good job,5
fd2c2aaf-b80a-4a7c-8344-f41e1841e159,.d Sahil Ansari,2
d0f04802-1521-49bd-bd24-f13d1383dd57,Perfect,5
63222a09-97bf-408c-b6c7-d18efd8cf44b,darun 👌,5
afab329d-6770-46a3-bdf9-c625b8ed6f2a,Good,5
4bdc32c2-dde0-4957-9692-8fad7d372bac,👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻,5
243e4186-4ebf-4bf7-9902-51ba75683b0b,I want to marry this lady,5
c42a4717-654d-472e-8706-d36230db26c8,I need they,5
2e40bc83-c99f-4b4a-8dcf-709bc9804d2c,"You cancelled my account for no reason, I love Facebook, I'm so confused and upset, can you please tell me why?",1
4d41859f-0779-42fe-8474-2d9cc711fe09,Excellent,5
8a5d2609-82b4-4667-a827-a5fe3eb516c9,Good app,5
7b48192e-f0d7-4184-878d-d312b0f924de,Gayshshs,1
53a73e27-812c-49c1-a684-6c1ea6da3c9c,hi I'm Adnan Hafij 🥰🥰👍,3
5b4de024-a38e-47e8-8865-0951c118fb6f,Facebook is a best app,5
dc626d3c-d588-4641-8f54-c6b332aceb54,mumlĺlkkml,5
5f1f0aaf-1544-41fc-a36e-0a5d7b3f41e8,Op,5
9586519e-87a5-4e67-84bf-96959c0152f0,3220970SHAWAIZ ARIF MUHAMMAD ARIF,1
521fb1c8-f472-426c-9767-8a243845200b,great,5
26c3a48e-69cc-479c-912a-1d6083227e64,good for enjoy,5
57870bee-efe0-4561-b874-7e2fb329d6f8,I miss you too momma,5
f0b319d5-57ad-4666-b8a4-b941d4a7708e,ok,1
1d53080a-96ac-41cb-8443-d7103e64168d,Experience,5
619a3ca7-6361-416a-a3c6-9ea55f05e80f,the video theme,1
d3be4648-88c0-421f-a09e-3599cf4d70f2,tite,5
f4537b19-8731-4eb2-8b4b-3294d5c2494c,App terkocak,1
8ad742cd-eb9f-44e2-9d83-46010cd00042,Md esrael ansari,5
2ee2bd69-50e2-437e-8d50-e910e87cad00,good,1
dd4a2ffd-9682-4910-975b-2cdeb7671469,need more me photos literally my person. hi fb and that for another year,4
7ddc576c-04db-45c7-9733-51aaf0f0135e,is good 😊👌 but then it wants me to download messages why? fix that please cause I don't like that app (messages),3
3d6c1085-2d13-4905-85f4-51fa9ff3de52,JainuIMiya,2
147c66d2-0a1d-492b-9c89-85bb3b35382a,super,4
8587b045-4bd6-4ba6-8f85-f1a5e5dd6129,😍😍😍,5
95d926e8-78c0-4cb9-a238-277f89f50c0a,It takes lots of your time,4
b343d8a0-9dc1-488c-803a-d20de793b635,Best app 👍👍👍,2
358be142-1946-42dd-9c2c-7daed61f0448,I have to go,5
37997ce6-f837-4db0-9c4b-968a5fcc59b4,Nice 👍🙂👍🙂👍🙂👍👍🙂,5
8e317afa-a039-4c2c-ae83-8d39e701a338,Save my id,5
541d4252-064a-4654-90f8-afb0b3002055,Good 👍,5
9b7a8fb1-9d5c-4d7e-9aac-694d83e4730f,super,5
af012c9e-7e74-42aa-a956-93ddfc52a8f0,5 star yan,5
25be5956-fb9d-4245-b71b-4432c243a1fb,"I am Salahuddin Shipon. I am a singer. I like to sing all types of song. Mostly I like to sing Playback, Folk, rock &Band music and others.",5
1ade5b86-4223-43fb-b398-f771096955a1,good,5
